STATE_NAME	COUNTY_NAME	STATE_FIPS	COUNTY_FIPS	total	totalsd	tot95l	tot95u	five_rank	fifty_rank	ninetyfive_rank	percent	persd	per95l	per95u	adjpercent	adjpersd	adjper95l	adjper95u	lipertot09
Kentucky	Todd County	21	219	3174	302	2604	3777	2294	2950	3124	36.8	3.5	30.2	43.8	35.9	3.5	29.3	42.8	3
Kentucky	Trigg County	21	221	3593	317	2979	4233	1921	2737	3064	35.2	3.1	29.2	41.5	33.4	3.1	27.5	39.6	3
Kentucky	Trimble County	21	223	2303	307	1716	2946	1533	2788	3124	34.8	4.6	25.9	44.5	34.1	4.6	25.4	43.6	3
Kentucky	Union County	21	225	3587	332	2959	4242	1845	2701	3067	34	3.1	28	40.2	33.2	3.1	27.3	39.3	3
Kentucky	Warren County	21	227	22476	1489	19606	25490	1303	1956	2532	28.6	1.9	25	32.4	28.7	1.9	25	32.5	2
Kentucky	Washington County	21	229	2502	299	1951	3121	921	2083	2917	30.4	3.6	23.7	37.9	29.4	3.6	22.9	36.8	3
Kentucky	Wayne County	21	231	6464	530	5456	7524	2899	3112	3142	41.7	3.4	35.2	48.5	40.6	3.4	34.2	47.4	3
Kentucky	Webster County	21	233	3551	356	2892	4280	1872	2778	3099	35	3.5	28.5	42.1	33.8	3.5	27.3	40.9	3
Kentucky	Whitley County	21	235	9803	789	8317	11419	2136	2807	3080	34.9	2.8	29.6	40.7	34.1	2.8	28.8	39.9	3
Kentucky	Wolfe County	21	237	1760	170	1440	2105	1753	2696	3068	34.2	3.3	28	41	33.1	3.3	26.8	39.7	3
Kentucky	Woodford County	21	239	5135	601	3993	6346	652	1635	2648	28.1	3.3	21.9	34.8	27.2	3.2	21.1	33.7	2
Louisiana	Acadia Parish	22	1	13455	999	11591	15516	1758	2488	2934	32.2	2.4	27.7	37.1	31.6	2.4	27.2	36.5	3
Louisiana	Allen Parish	22	3	6416	575	5329	7564	2004	2769	3077	33.8	3	28.1	39.8	33.7	3	28	39.8	3
Louisiana	Ascension Parish	22	5	20395	1608	17295	23645	1156	1913	2551	28.2	2.2	23.9	32.7	28.5	2.2	24.2	32.9	2
Louisiana	Assumption Parish	22	7	5123	471	4222	6074	1314	2195	2842	30.4	2.8	25	36	29.9	2.7	24.7	35.6	3
Louisiana	Avoyelles Parish	22	9	11196	805	9647	12810	2545	2963	3112	36.6	2.6	31.5	41.8	36.1	2.6	31.1	41.3	3
Louisiana	Beauregard Parish	22	11	7780	627	6596	9021	1432	2250	2825	30.7	2.5	26.1	35.7	30.2	2.5	25.6	35.1	3
Louisiana	Bienville Parish	22	13	3247	302	2689	3858	1094	2005	2737	29.8	2.8	24.7	35.4	29	2.7	23.9	34.5	3
Louisiana	Bossier Parish	22	15	21195	1398	18503	24000	897	1474	2098	26.5	1.7	23.1	30	26.4	1.7	23.1	29.9	2
Louisiana	Caddo Parish	22	17	56011	2373	51380	60673	1869	2300	2650	30.6	1.3	28	33.1	30.4	1.3	27.8	33	3
Louisiana	Calcasieu Parish	22	19	40093	1698	36763	43460	1640	2103	2490	29.9	1.3	27.4	32.4	29.4	1.3	26.9	31.9	3
Louisiana	Caldwell Parish	22	21	2495	269	1989	3040	1351	2476	3026	32.2	3.5	25.7	39.2	31.5	3.4	25	38.5	3
Louisiana	Cameron Parish	22	23	1226	181	901	1604	297	1150	2432	25.1	3.7	18.5	32.9	25	3.6	18.5	32.6	2
Louisiana	Catahoula Parish	22	25	2642	252	2167	3152	1942	2742	3086	34.6	3.3	28.4	41.3	33.7	3.3	27.5	40.3	3
Louisiana	Claiborne Parish	22	27	4106	356	3415	4798	1803	2652	3026	33.3	2.9	27.7	38.9	32.7	2.9	27.1	38.3	3
Louisiana	Concordia Parish	22	29	4490	390	3762	5265	1747	2585	3010	33	2.9	27.7	38.7	32.3	2.8	26.9	37.9	3
Louisiana	De Soto Parish	22	31	6024	533	5052	7105	1481	2362	2941	31.5	2.8	26.5	37.2	30.8	2.8	25.8	36.5	3
Louisiana	East Baton Rouge Parish	22	33	79678	3038	73720	85773	1033	1370	1719	25.8	1	23.9	27.8	25.9	1	24	27.9	5
Louisiana	East Carroll Parish	22	35	1877	205	1485	2288	1617	2659	3077	33.1	3.6	26.2	40.3	32.8	3.6	25.9	40	3
Louisiana	East Feliciana Parish	22	37	4457	477	3561	5430	762	1679	2615	27.8	3	22.2	33.9	27.5	2.9	22	33.5	2
Louisiana	Evangeline Parish	22	39	7476	685	6171	8843	1289	2224	2864	30.4	2.8	25.1	36	30.1	2.8	24.8	35.6	3
Louisiana	Franklin Parish	22	41	5298	457	4448	6213	2373	2955	3120	37	3.2	31.1	43.4	36	3.2	30.1	42.4	3
Louisiana	Grant Parish	22	43	4720	436	3901	5622	1675	2568	3014	32.7	3	27.1	39	32.1	3	26.4	38.3	3
Louisiana	Iberia Parish	22	45	16370	1079	14322	18521	1733	2393	2838	31.4	2.1	27.4	35.5	31	2.1	27.1	35.1	3
Louisiana	Iberville Parish	22	47	7923	716	6542	9330	1778	2637	3041	32.8	3	27.1	38.7	32.6	3	27	38.4	3
Louisiana	Jackson Parish	22	49	3774	340	3138	4454	1718	2603	3036	33.6	3	27.9	39.6	32.4	3	26.8	38.4	3
Louisiana	Jefferson Parish	22	51	95682	3609	88795	102866	1564	1946	2304	28.9	1.1	26.8	31.1	28.6	1.1	26.5	30.9	5
Louisiana	Jefferson Davis Parish	22	53	6883	555	5837	8010	1588	2391	2903	31.7	2.6	26.9	36.9	31	2.5	26.2	36.2	3
Louisiana	Lafayette Parish	22	55	38058	2071	34226	42224	798	1204	1684	25	1.4	22.4	27.7	25.1	1.4	22.6	27.8	2
Louisiana	Lafourche Parish	22	57	21274	1225	18901	23750	1829	2410	2805	31.4	1.8	27.9	35	31	1.8	27.6	34.7	3
Louisiana	La Salle Parish	22	59	3194	330	2576	3881	1364	2358	2986	31.7	3.3	25.6	38.6	31	3.3	24.8	37.8	3
Louisiana	Lincoln Parish	22	61	9267	712	7905	10684	1598	2361	2865	30.6	2.4	26.1	35.3	30.8	2.4	26.3	35.5	3
Louisiana	Livingston Parish	22	63	25774	1634	22605	28997	1559	2209	2700	29.8	1.9	26.1	33.5	29.9	1.9	26.3	33.7	3
Louisiana	Madison Parish	22	65	2773	271	2252	3329	2066	2845	3109	34.8	3.4	28.2	41.7	34.5	3.4	28	41.5	3
Louisiana	Morehouse Parish	22	67	7435	553	6373	8519	2440	2933	3104	36.4	2.7	31.2	41.7	35.6	2.7	30.5	41	3
Louisiana	Natchitoches Parish	22	69	9157	695	7859	10558	2022	2690	3022	33.3	2.5	28.6	38.4	33.1	2.5	28.4	38.2	3
Louisiana	Orleans Parish	22	71	77391	3730	70277	84782	1504	1995	2454	28.9	1.4	26.2	31.6	28.9	1.4	26.2	31.7	5
Louisiana	Ouachita Parish	22	73	31638	1628	28515	34953	1632	2121	2557	29.7	1.5	26.8	32.8	29.5	1.5	26.6	32.6	3
Louisiana	Plaquemines Parish	22	75	4588	506	3637	5608	1331	2365	2990	31.3	3.4	24.8	38.3	30.9	3.4	24.6	37.7	3
Louisiana	Pointe Coupee Parish	22	77	5079	482	4191	6078	1221	2159	2863	30.8	2.9	25.4	36.8	29.8	2.9	24.6	35.8	3
Louisiana	Rapides Parish	22	79	29683	1388	26927	32389	1844	2317	2675	31.1	1.5	28.2	33.9	30.5	1.5	27.6	33.4	3
Louisiana	Red River Parish	22	81	2092	230	1663	2566	1542	2598	3064	33.1	3.6	26.3	40.5	32.4	3.6	25.7	39.6	3
Louisiana	Richland Parish	22	83	4326	411	3561	5153	1133	2029	2779	29.6	2.8	24.4	35.3	29.1	2.8	23.9	34.7	3
Louisiana	Sabine Parish	22	85	5571	494	4623	6565	1612	2496	2987	32.6	2.9	27	38.4	31.6	2.9	26.2	37.4	3
Louisiana	St. Bernard Parish	22	87	9089	1003	7228	11141	1453	2487	3035	31.8	3.5	25.3	38.9	31.6	3.4	25.3	38.7	3
Louisiana	St. Charles Parish	22	89	10513	805	9009	12142	1231	1961	2644	29	2.2	24.8	33.5	28.8	2.2	24.7	33.2	2
Louisiana	St. Helena Parish	22	91	2660	278	2128	3214	1791	2768	3098	34.4	3.6	27.5	41.5	33.8	3.5	27.1	40.9	3
Louisiana	St. James Parish	22	93	4929	487	3996	5913	1701	2630	3049	33.1	3.3	26.8	39.7	32.6	3.2	26.4	39.1	3
Louisiana	St. John the Baptist Parish	22	95	10453	829	8908	12146	1804	2548	2961	32	2.5	27.3	37.2	31.9	2.5	27.3	37	3
Louisiana	St. Landry Parish	22	97	21302	1369	18602	24015	2046	2625	2967	33	2.1	28.8	37.2	32.5	2.1	28.3	36.8	3
Louisiana	St. Martin Parish	22	99	11042	911	9387	12891	1382	2151	2784	29.9	2.5	25.4	34.9	29.7	2.4	25.2	34.6	3
Louisiana	St. Mary Parish	22	101	11695	793	10194	13253	1950	2567	2958	32.8	2.2	28.6	37.2	32.2	2.2	28	36.5	3
Louisiana	St. Tammany Parish	22	103	40404	2043	36463	44503	626	981	1417	24.4	1.2	22	26.8	24	1.2	21.6	26.5	2
Louisiana	Tangipahoa Parish	22	105	26644	1483	23775	29592	1948	2462	2843	31.5	1.8	28.1	35	31.4	1.7	28	34.9	3
Louisiana	Tensas Parish	22	107	1397	146	1122	1692	1782	2733	3090	34.2	3.6	27.4	41.4	33.4	3.5	26.8	40.6	3
Louisiana	Terrebonne Parish	22	109	25278	1396	22617	28090	2129	2611	2926	32.7	1.8	29.3	36.4	32.5	1.8	29	36.1	3
Louisiana	Union Parish	22	111	5983	500	5045	6988	2182	2860	3099	35.8	3	30.2	41.8	34.7	3	29.1	40.7	3
Louisiana	Vermilion Parish	22	113	11203	885	9498	12960	988	1708	2441	28	2.2	23.8	32.4	27.6	2.2	23.3	31.9	2
Louisiana	Vernon Parish	22	115	9280	764	7828	10837	1200	1997	2663	28.6	2.4	24.1	33.4	28.9	2.4	24.4	33.7	2
Louisiana	Washington Parish	22	117	11677	734	10246	13110	2417	2859	3068	35.5	2.2	31.2	39.9	34.7	2.2	30.4	39.1	3
Louisiana	Webster Parish	22	119	9497	744	8105	11012	1616	2362	2891	31.8	2.5	27.2	36.9	30.8	2.5	26.3	35.9	3
Louisiana	West Baton Rouge Parish	22	121	4807	483	3918	5815	1111	2078	2815	29.4	3	24	35.6	29.3	2.9	23.9	35.4	2
Louisiana	West Carroll Parish	22	123	2757	296	2200	3353	1503	2546	3048	33.1	3.6	26.4	40.3	32.1	3.5	25.5	39.2	3
Louisiana	West Feliciana Parish	22	125	3613	431	2798	4494	1037	2171	2936	29.6	3.5	22.9	36.8	29.8	3.5	23.2	36.9	3
Louisiana	Winn Parish	22	127	4312	367	3630	5056	2504	3000	3128	37.4	3.2	31.5	43.8	36.8	3.2	31	43.2	3
Maine	Androscoggin County	23	1	21599	930	19789	23486	1081	1481	1903	27	1.2	24.7	29.3	26.5	1.2	24.1	28.9	2
Maine	Aroostook County	23	3	18376	721	17022	19817	2260	2606	2869	33.3	1.3	30.8	35.9	32.4	1.4	29.8	35.2	3
Maine	Cumberland County	23	5	35107	1353	32512	37827	47	84	144	16.5	0.6	15.3	17.8	16.2	0.7	15	17.6	1
Maine	Franklin County	23	7	4937	306	4369	5552	299	548	946	21.8	1.4	19.3	24.5	21.5	1.4	18.9	24.3	1
Maine	Hancock County	23	9	8572	500	7612	9583	162	322	579	20.4	1.2	18.1	22.8	19.6	1.2	17.3	22.2	1
Maine	Kennebec County	23	11	21219	918	19434	23010	455	709	1026	22.9	1	21	24.9	22.5	1.1	20.4	24.6	2
Maine	Knox County	23	13	6893	372	6183	7636	239	437	756	21.4	1.2	19.2	23.7	20.6	1.2	18.3	23.1	1
Maine	Lincoln County	23	15	5580	320	4966	6197	145	301	553	20.5	1.2	18.2	22.7	19.4	1.2	17.1	21.9	1
Maine	Oxford County	23	17	10755	575	9655	11906	615	987	1495	25	1.3	22.5	27.7	24.1	1.4	21.5	26.9	2
Maine	Penobscot County	23	19	29671	1194	27387	32034	942	1287	1677	26	1	24	28	25.5	1.1	23.4	27.6	2
Maine	Piscataquis County	23	21	3245	213	2830	3667	463	888	1441	24.8	1.6	21.7	28.1	23.5	1.7	20.2	26.8	2
Maine	Sagadahoc County	23	23	5670	363	4972	6395	162	344	635	20.3	1.3	17.8	22.9	19.8	1.3	17.2	22.5	1
Maine	Somerset County	23	25	10510	567	9407	11641	981	1459	1991	27.1	1.5	24.3	30	26.4	1.5	23.5	29.4	2
Maine	Waldo County	23	27	6795	370	6089	7524	381	675	1056	23.2	1.3	20.7	25.6	22.2	1.3	19.8	24.8	2
Maine	Washington County	23	29	7704	344	7030	8374	1666	2177	2565	31	1.4	28.3	33.7	29.8	1.5	26.9	32.7	3
Maine	York County	23	31	32568	1267	30092	35171	267	409	615	21.1	0.8	19.5	22.8	20.4	0.9	18.7	22.1	1
Maryland	Allegany County	24	1	18077	883	16352	19823	1868	2375	2771	32.1	1.6	29.1	35.2	31	1.6	27.8	34.2	3
Maryland	Anne Arundel County	24	3	77915	3536	71068	84944	238	385	585	20.2	0.9	18.4	22	20.2	0.9	18.3	22	4
Maryland	Baltimore County	24	5	164013	4834	154735	173509	1356	1637	1929	27.6	0.8	26.1	29.2	27.1	0.8	25.5	28.8	5
Maryland	Calvert County	24	9	14795	910	13073	16646	465	834	1315	23.2	1.4	20.5	26.1	23.2	1.4	20.5	26.1	2
Maryland	Caroline County	24	11	7261	432	6427	8109	1478	2096	2592	29.9	1.8	26.5	33.4	29.3	1.8	25.9	32.8	3
Maryland	Carroll County	24	13	26215	1827	22760	29855	219	458	839	21.3	1.5	18.5	24.2	20.8	1.5	18.1	23.8	1
Maryland	Cecil County	24	15	20758	1110	18610	22961	1293	1794	2290	28.3	1.5	25.4	31.3	27.9	1.5	25	30.9	2
Maryland	Charles County	24	17	24432	1282	22010	26998	741	1128	1562	24.4	1.3	22	26.9	24.7	1.3	22.3	27.3	2
Maryland	Dorchester County	24	19	7662	429	6826	8513	1592	2183	2665	31.4	1.8	27.9	34.8	29.8	1.8	26.4	33.3	3
Maryland	Frederick County	24	21	35656	1577	32574	38786	390	605	866	21.8	1	20	23.8	21.8	1	19.9	23.7	1
Maryland	Garrett County	24	23	6971	384	6239	7739	1540	2134	2609	31.1	1.7	27.8	34.5	29.5	1.7	26.2	33	3
Maryland	Harford County	24	25	44079	2422	39467	48888	675	1079	1549	25	1.4	22.4	27.7	24.5	1.4	21.9	27.2	2
Maryland	Howard County	24	27	35237	2184	31057	39556	69	160	307	17.5	1.1	15.4	19.6	17.6	1.1	15.5	19.8	1
Maryland	Kent County	24	29	4308	279	3782	4868	798	1353	1971	27.4	1.8	24.1	31	25.8	1.8	22.4	29.5	2
Maryland	Montgomery County	24	31	118120	4585	109280	127507	59	104	169	16.6	0.6	15.4	17.9	16.6	0.7	15.4	18	4
Maryland	Prince George's County	24	33	147187	5543	136694	158249	859	1148	1479	24.6	0.9	22.8	26.4	24.9	0.9	23.1	26.7	5
Maryland	Queen Anne's County	24	35	8561	485	7633	9561	515	857	1339	24.1	1.4	21.5	26.9	23.4	1.4	20.7	26.2	2
Maryland	St. Mary's County	24	37	17062	987	15186	19017	519	859	1305	23.2	1.3	20.7	25.9	23.4	1.3	20.8	26.1	2
Maryland	Somerset County	24	39	6413	436	5591	7290	1912	2541	2937	32.2	2.2	28	36.5	32	2.2	27.8	36.5	3
Maryland	Talbot County	24	41	6407	391	5669	7192	235	470	848	22.6	1.4	20	25.4	20.9	1.4	18.2	23.7	2
Maryland	Washington County	24	43	30853	1389	28272	33662	1312	1753	2211	28.2	1.3	25.9	30.8	27.7	1.3	25.3	30.3	2
Maryland	Wicomico County	24	45	19353	1013	17397	21384	1226	1714	2217	28	1.5	25.2	30.9	27.5	1.5	24.7	30.5	2
Maryland	Worcester County	24	47	9727	653	8488	11047	428	825	1417	25.1	1.7	21.9	28.5	23.2	1.7	20.1	26.7	2
Maryland	Baltimore city	24	510	144393	5321	134037	155022	1988	2334	2632	30.6	1.1	28.4	32.8	30.6	1.1	28.4	32.9	6
Massachusetts	Barnstable County	25	1	32503	1762	29120	35989	41	102	211	18.3	1	16.4	20.3	16.6	1	14.6	18.7	1
Massachusetts	Berkshire County	25	3	22355	1237	20024	24815	279	499	841	22.5	1.2	20.1	24.9	21.1	1.3	18.7	23.6	2
Massachusetts	Bristol County	25	5	117948	2078	113934	122021	1670	1858	2035	28.9	0.5	27.9	29.9	28.2	0.5	27.1	29.2	5
Massachusetts	Dukes County	25	7	2401	296	1852	3021	33	189	615	19.1	2.4	14.7	24	18.1	2.3	13.9	22.8	1
Massachusetts	Essex County	25	9	122824	2894	117181	128551	457	580	737	22.3	0.5	21.3	23.4	21.7	0.5	20.6	22.8	4
Massachusetts	Franklin County	25	11	10893	804	9399	12514	93	239	501	19.4	1.4	16.7	22.3	18.7	1.4	16	21.5	1
Massachusetts	Hampden County	25	13	90667	2279	86206	95299	1102	1325	1563	26.3	0.7	25.1	27.7	25.7	0.7	24.4	27.1	5
Massachusetts	Hampshire County	25	15	19993	1336	17435	22657	46	120	252	17.1	1.1	14.9	19.4	16.9	1.1	14.8	19.2	1
Massachusetts	Middlesex County	25	17	240671	4781	231226	250074	383	471	573	21.1	0.4	20.3	21.9	20.9	0.4	20	21.7	4
Massachusetts	Nantucket County	25	19	1713	256	1265	2275	48	317	1180	19.5	2.9	14.4	25.9	19.8	2.9	14.7	26.1	1
Massachusetts	Norfolk County	25	21	99045	3621	92224	106316	201	302	442	19.9	0.7	18.5	21.3	19.4	0.7	18	20.9	4
Massachusetts	Plymouth County	25	23	76411	3127	70427	82510	272	418	623	21	0.9	19.3	22.6	20.5	0.9	18.8	22.2	4
Massachusetts	Suffolk County	25	25	125432	3356	119055	132128	510	643	789	21.4	0.6	20.3	22.5	22.1	0.6	21	23.2	4
Massachusetts	Worcester County	25	27	135383	3135	129324	141615	586	732	896	23	0.5	22	24	22.6	0.5	21.5	23.7	5
Michigan	Alcona County	26	1	2464	342	1834	3185	220	952	2278	27	3.7	20.1	34.9	24	3.6	17.5	31.6	2
Michigan	Alger County	26	3	1874	269	1379	2433	214	942	2209	25.3	3.6	18.6	32.8	23.9	3.5	17.6	31.2	2
Michigan	Allegan County	26	5	19484	1738	16188	23018	358	849	1555	23.9	2.1	19.9	28.2	23.3	2.1	19.3	27.6	2
Michigan	Alpena County	26	7	5103	660	3889	6457	99	471	1340	22.5	2.9	17.2	28.5	21	2.8	15.9	26.9	2
Michigan	Antrim County	26	9	4455	571	3409	5652	186	705	1775	24.3	3.1	18.6	30.8	22.6	3	17.1	29	2
Michigan	Arenac County	26	11	3188	436	2381	4075	231	947	2171	25.5	3.5	19.1	32.6	24	3.4	17.8	30.9	2
Michigan	Baraga County	26	13	1590	218	1199	2033	196	785	1935	23.8	3.3	18	30.5	23.1	3.2	17.4	29.5	2
Michigan	Barry County	26	15	11482	1117	9375	13718	570	1315	2205	26.7	2.6	21.8	31.9	25.7	2.6	21	30.9	2
Michigan	Bay County	26	17	20872	1802	17508	24675	492	1111	1905	25.6	2.2	21.5	30.3	24.7	2.2	20.6	29.3	2
Michigan	Benzie County	26	19	3239	426	2482	4117	196	768	1902	24.5	3.2	18.8	31.2	23	3.1	17.4	29.6	2
Michigan	Berrien County	26	21	33941	1991	30150	37932	1165	1725	2319	28.8	1.7	25.6	32.2	27.6	1.7	24.4	31.1	2
Michigan	Branch County	26	23	9806	1037	7824	11835	987	1997	2822	29.7	3.1	23.7	35.8	29	3.1	23.1	35.1	3
Michigan	Calhoun County	26	25	27913	2132	23868	32187	951	1648	2370	28.1	2.1	24	32.4	27.2	2.1	23.2	31.5	2
Michigan	Cass County	26	27	10651	1070	8624	12816	795	1712	2628	28.4	2.9	23	34.2	27.5	2.8	22.1	33.2	2
Michigan	Charlevoix County	26	29	4377	577	3316	5578	114	485	1436	22.4	3	17	28.6	21.2	2.9	16	27.1	1
Michigan	Cheboygan County	26	31	5820	628	4628	7062	613	1534	2558	28.8	3.1	22.9	34.9	26.7	3	21	32.8	2
Michigan	Chippewa County	26	33	7082	807	5601	8725	239	754	1712	23.1	2.6	18.3	28.5	22.9	2.6	18.1	28.2	2
Michigan	Clare County	26	35	7468	780	5973	9052	1241	2277	2972	32.3	3.4	25.8	39.2	30.4	3.3	24	37.3	3
Michigan	Clinton County	26	37	12968	1256	10616	15515	477	1157	2038	25.5	2.5	20.9	30.6	24.9	2.4	20.3	29.8	2
Michigan	Crawford County	26	39	2759	406	2028	3605	189	861	2118	24.9	3.7	18.3	32.5	23.4	3.5	17.2	30.8	2
Michigan	Delta County	26	41	7415	816	5862	9075	362	1014	2001	26	2.9	20.6	31.9	24.3	2.8	19	29.9	2
Michigan	Dickinson County	26	43	4916	624	3765	6202	174	699	1742	24.2	3.1	18.5	30.5	22.5	3	17.1	28.7	2
Michigan	Eaton County	26	45	18224	1626	15157	21611	275	689	1377	23	2.1	19.1	27.3	22.4	2	18.6	26.6	2
Michigan	Emmet County	26	47	5802	650	4577	7108	158	553	1338	22.7	2.5	17.9	27.8	21.5	2.5	16.9	26.5	2
Michigan	Genesee County	26	49	93200	3919	85652	101107	1765	2172	2539	30.4	1.3	27.9	32.9	29.7	1.3	27.3	32.4	6
Michigan	Gladwin County	26	51	5750	630	4574	7012	582	1500	2559	28.7	3.2	22.9	35	26.7	3.1	21	33	2
Michigan	Gogebic County	26	53	3361	474	2486	4345	278	1109	2390	26.2	3.7	19.4	33.9	24.8	3.6	18.1	32.4	2
Michigan	Grand Traverse County	26	55	13257	1404	10616	16102	78	307	809	20.2	2.1	16.1	24.5	19.5	2.1	15.5	23.9	1
Michigan	Gratiot County	26	57	8914	987	7009	10888	744	1772	2706	28.3	3.1	22.3	34.6	27.9	3.1	21.9	34.1	2
Michigan	Hillsdale County	26	59	8972	1027	7074	11045	480	1310	2366	26.8	3.1	21.1	33	25.7	3	20.2	31.8	2
Michigan	Houghton County	26	61	6878	779	5416	8489	548	1415	2492	26.7	3	21	33	26.2	3	20.6	32.5	2
Michigan	Huron County	26	63	6029	729	4676	7534	190	700	1727	24.4	2.9	18.9	30.4	22.6	2.9	17.4	28.5	2
Michigan	Ingham County	26	65	44871	3072	39068	51023	367	691	1157	22.2	1.5	19.3	25.2	22.4	1.5	19.5	25.4	1
Michigan	Ionia County	26	67	10702	1262	8320	13241	269	872	1854	23.5	2.8	18.3	29	23.4	2.7	18.3	29	2
Michigan	Iosco County	26	69	5179	623	4033	6476	206	747	1788	25.2	3	19.6	31.5	22.9	2.9	17.5	29.1	2
Michigan	Iron County	26	71	2306	321	1727	2995	179	771	1984	24.9	3.5	18.7	32.4	23.1	3.3	17.2	30.2	2
Michigan	Isabella County	26	73	11383	1252	9049	13946	377	1006	1930	23.7	2.6	18.8	29	24.2	2.6	19.3	29.6	2
Michigan	Jackson County	26	75	32697	2280	28285	37231	968	1607	2267	27.6	1.9	23.8	31.4	27	1.9	23.3	30.9	2
Michigan	Kalamazoo County	26	77	40570	2780	35272	46101	339	676	1164	22.3	1.5	19.4	25.4	22.3	1.5	19.4	25.4	1
Michigan	Kalkaska County	26	79	3321	452	2497	4293	309	1163	2371	26.1	3.6	19.6	33.7	25	3.5	18.7	32.5	2
Michigan	Kent County	26	81	92339	4700	83256	101373	314	535	820	21.3	1.1	19.2	23.4	21.3	1.1	19.3	23.4	4
Michigan	Keweenaw County	26	83	515	81	368	681	224	1194	2584	27.8	4.4	19.9	36.8	25.2	4.2	17.6	33.9	2
Michigan	Lake County	26	85	2284	323	1706	2980	247	1021	2331	26.2	3.7	19.6	34.2	24.5	3.6	18.1	32.2	2
Michigan	Lapeer County	26	87	17573	1664	14447	21027	606	1317	2209	26.6	2.5	21.8	31.8	25.8	2.5	21.1	30.9	2
Michigan	Leelanau County	26	89	4886	579	3806	6045	528	1508	2561	28.5	3.4	22.2	35.3	26.6	3.3	20.4	33.2	2
Michigan	Lenawee County	26	91	17965	1655	14925	21360	402	933	1738	24.4	2.2	20.3	29	23.8	2.2	19.6	28.4	2
Michigan	Livingston County	26	93	25823	2364	21421	30686	86	267	633	19.4	1.8	16.1	23.1	19	1.7	15.8	22.6	1
Michigan	Luce County	26	95	1414	204	1047	1840	455	1495	2718	27.4	4	20.3	35.7	26.6	3.9	19.6	34.8	2
Michigan	Mackinac County	26	97	2271	285	1747	2855	401	1231	2362	27.3	3.4	21	34.4	25.3	3.2	19.4	32.1	2
Michigan	Macomb County	26	99	156862	6632	144249	170497	778	1103	1478	25.3	1.1	23.2	27.4	24.6	1.1	22.5	26.8	5
Michigan	Manistee County	26	101	5552	618	4390	6811	655	1628	2668	29	3.2	22.9	35.6	27.2	3.2	21.3	33.7	2
Michigan	Marquette County	26	103	10790	1136	8679	13202	142	469	1115	21.4	2.3	17.2	26.2	20.9	2.2	16.8	25.7	1
Michigan	Mason County	26	105	6220	717	4888	7678	582	1485	2566	28.5	3.3	22.4	35.1	26.6	3.2	20.8	33.1	2
Michigan	Mecosta County	26	107	8082	910	6398	9904	470	1278	2305	26.2	2.9	20.7	32.1	25.6	2.9	20.1	31.4	2
Michigan	Menominee County	26	109	5043	611	3893	6300	433	1326	2386	27.2	3.3	21	34	25.6	3.2	19.7	32.1	2
Michigan	Midland County	26	111	13525	1356	11001	16297	189	553	1272	22.3	2.2	18.1	26.9	21.6	2.2	17.5	26.2	1
Michigan	Missaukee County	26	113	2892	396	2168	3719	324	1180	2427	26.3	3.6	19.7	33.9	25.1	3.5	18.7	32.4	2
Michigan	Monroe County	26	115	31268	2461	26573	36235	899	1607	2315	27.7	2.2	23.6	32.2	27	2.2	22.9	31.4	2
Michigan	Montcalm County	26	117	10612	1078	8598	12840	271	726	1493	23	2.3	18.6	27.8	22.6	2.3	18.3	27.4	2
Michigan	Montmorency County	26	119	2203	328	1599	2887	221	1004	2434	26.7	4	19.4	35	24.4	3.8	17.5	32.5	2
Michigan	Muskegon County	26	121	33358	2115	29315	37669	824	1338	1944	26.3	1.7	23.1	29.7	25.8	1.7	22.6	29.2	2
Michigan	Newaygo County	26	123	9242	939	7447	11167	472	1202	2147	26.4	2.7	21.2	31.8	25.2	2.6	20.3	30.7	2
Michigan	Oakland County	26	125	184824	6973	171333	198374	254	398	571	20.7	0.8	19.2	22.2	20.3	0.8	18.7	21.8	4
Michigan	Oceana County	26	127	5186	643	3973	6502	378	1158	2285	26.2	3.2	20.1	32.8	25	3.2	19	31.5	2
Michigan	Ogemaw County	26	129	5233	568	4173	6392	945	2046	2870	31.3	3.4	25	38.3	29.2	3.4	22.9	36	3
Michigan	Ontonagon County	26	131	1248	191	910	1636	72	453	1528	23.2	3.6	16.9	30.4	21	3.4	15.1	27.9	2
Michigan	Osceola County	26	133	4647	583	3561	5864	498	1480	2594	27.9	3.5	21.4	35.2	26.5	3.4	20.2	33.7	2
Michigan	Oscoda County	26	135	1998	278	1486	2572	412	1497	2728	29	4	21.6	37.4	26.7	3.9	19.5	34.8	2
Michigan	Otsego County	26	137	4323	558	3263	5463	227	859	2011	24.7	3.2	18.6	31.2	23.6	3.1	17.7	29.9	2
Michigan	Ottawa County	26	139	39455	2724	34262	44962	256	525	936	21.4	1.5	18.6	24.4	21.3	1.5	18.5	24.3	1
Michigan	Presque Isle County	26	141	2789	399	2071	3637	163	811	2087	25.8	3.7	19.2	33.7	23.3	3.5	17	30.9	2
Michigan	Roscommon County	26	143	6631	713	5301	8084	1115	2247	2960	33	3.6	26.4	40.3	30.3	3.5	23.8	37.4	3
Michigan	Saginaw County	26	145	45767	2405	41275	50585	1723	2258	2679	31.3	1.6	28.2	34.6	30.2	1.7	27.1	33.5	3
Michigan	St. Clair County	26	147	30344	2383	25880	35203	476	967	1662	24.6	1.9	20.9	28.5	24	1.9	20.4	27.9	2
