prediction,qbaked,qduck,qhungry,qcasserole,qscallops,qlasagna,qhotdog,qfries,qsoy,qgreen,qturkey,qgrits,qhealthy,qcranberries,qfruit,qcook,qbrunch,qwatercress,qsupper,qtoast,qmeat,qhot,qpotato,qolive,qdiner,feedback,heightcm,weightkg,lat,lng,comments,gender,age
0,1,NA,NA,NA,NA,0,0,1,0,2,0,0,1,2,2,2,1,0,0,2,NA,NA,1,NA,NA,1,187,86,-40.9,174.89,,male,25
0,1,NA,1,0,NA,0,1,0,1,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,0,0,1,1,203,99,40.07,-86.06,,male,20
0,1,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,NA,0,2,NA,0,0,1,NA,NA,2,NA,NA,1,182,87,29.58,-95.28,,male,19
0,0,NA,1,0,NA,1,NA,NA,2,1,0,0,0,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,0,170,85,-6.29,106.93,,male,16
0,1,NA,2,NA,NA,0,0,0,0,2,0,0,2,0,1,2,NA,0,1,NA,NA,NA,2,NA,NA,1,195,85,52.99,6.56,,male,20
0,1,NA,0,0,NA,0,1,1,0,0,1,NA,NA,NA,0,2,NA,0,0,0,NA,NA,2,NA,NA,1,160,45,33.45,-84.18,,female,17
0,1,NA,NA,NA,NA,0,0,2,0,2,2,NA,NA,0,2,1,1,0,0,0,NA,NA,1,NA,NA,0,172,86,45.52,-122.6,,male,31
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,0,0,2,NA,1,0,2,NA,NA,1,NA,NA,1,175,83,NA,NA,,male,37
0,2,0,1,0,NA,1,NA,NA,NA,1,0,0,0,NA,1,2,NA,0,0,1,NA,NA,2,NA,NA,1,171,70,NA,NA,,female,18
0,1,NA,NA,NA,NA,0,0,0,2,2,0,0,2,0,2,2,0,0,0,0,NA,NA,0,2,NA,0,152,69,45.49,-122.56,,female,32
0,1,NA,NA,NA,NA,0,0,1,0,2,1,NA,NA,0,2,2,0,1,0,2,NA,NA,2,NA,NA,0,177,108,-27.47,153.02,,male,16
0,1,NA,2,NA,NA,0,0,0,1,2,0,0,1,0,1,2,NA,0,1,NA,NA,NA,1,NA,NA,1,170,52,57.15,-2.09,,female,23
0,1,NA,1,0,NA,0,0,1,0,2,2,NA,NA,0,2,2,0,0,1,NA,NA,NA,1,NA,NA,1,165,77,40.61,-74.42,,female,38
1,0,NA,1,0,NA,0,0,1,0,1,0,0,1,NA,0,1,NA,0,0,0,NA,NA,0,0,0,1,167,100,59.33,18.07,,other,21
0,1,NA,0,0,NA,0,0,2,0,0,0,0,1,NA,0,2,NA,0,0,1,NA,NA,0,0,1,1,193,104,43.08,-87.88,,male,20
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,183,75,50.5,4.47,,male,24
0,1,NA,1,1,NA,1,NA,NA,0,1,0,1,0,NA,0,1,NA,0,0,0,NA,NA,2,NA,NA,1,187,66,-40.9,174.89,,male,25
0,1,NA,0,0,NA,1,NA,NA,0,1,0,0,2,NA,2,1,1,0,0,1,NA,NA,1,NA,NA,1,182,90,40.97,-73.69,,male,20
0,1,NA,NA,NA,NA,1,NA,NA,1,2,0,0,1,0,1,0,NA,0,0,1,0,1,NA,NA,NA,1,168,51,1.35,103.82,,female,15
0,2,0,2,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,2,1,0,0,0,2,NA,NA,2,NA,NA,1,182,95,40.76,-111.89,,male,23
0,2,0,2,NA,NA,0,1,1,NA,1,0,0,1,NA,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,180,77,48.61,-123.53,,male,16
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,1,1,0,0,1,NA,NA,2,NA,NA,1,157,39,36.85,-76.1,,female,21
1,1,NA,NA,NA,NA,0,0,0,1,2,0,0,0,0,2,1,0,0,0,1,NA,NA,0,1,NA,1,165,79,52.23,21.01,,female,41
1,1,NA,1,1,NA,1,NA,NA,1,0,0,1,0,NA,1,0,NA,0,0,1,2,NA,NA,NA,NA,0,180,57,25.66,-80.29,,male,23
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,2,2,0,0,0,2,NA,NA,1,NA,NA,0,180,98,49.82,6.13,"Maybe the question on the brunch, bloody marys and mimosas is to US centric.",male,35
0,1,NA,0,0,NA,0,2,NA,0,0,0,0,0,NA,0,0,NA,0,0,1,1,2,NA,NA,NA,0,172,92,NA,NA,,male,28
0,1,NA,NA,NA,NA,0,0,1,2,2,0,2,NA,0,2,2,0,0,0,0,NA,NA,2,NA,NA,1,162,63,-32.86,149.97,,other,35
0,1,NA,1,0,NA,1,NA,NA,0,1,0,0,0,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,190,72,53.22,6.57,,male,27
0,2,0,2,NA,NA,0,0,1,NA,1,1,NA,NA,NA,2,2,1,0,2,NA,NA,NA,1,NA,NA,1,182,74,45.5,-73.57,,male,24
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,177,79,NA,NA,,female,21
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,1,0,2,2,0,0,0,0,NA,NA,2,NA,NA,1,182,63,-37.82,144.96,,male,17
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,2,1,2,2,0,1,0,2,NA,NA,1,NA,NA,1,174,84,-31.95,115.86,,female,24
0,1,NA,1,0,NA,0,0,0,0,1,1,NA,NA,NA,2,0,0,0,0,0,0,1,NA,NA,NA,1,187,95,NA,NA,,male,21
1,1,NA,1,0,NA,0,0,0,2,1,0,0,0,NA,1,2,NA,1,0,1,NA,NA,1,NA,NA,0,177,77,NA,NA,,NA,NA
0,1,NA,2,NA,NA,0,0,1,2,1,2,NA,NA,NA,2,2,0,0,0,0,NA,NA,0,0,1,1,157,61,50.03,9.23,,female,18
0,1,NA,1,0,NA,0,0,1,1,0,1,NA,NA,NA,1,2,NA,1,0,2,NA,NA,1,NA,NA,1,175,63,48.86,2.35,"(Shit, americans are fat !)rnThere is no illustration picture for the potatoes questionrnYou need to define &quot;often&quot; and &quot;sometimes&quot;",male,18
0,1,NA,2,NA,NA,0,1,1,1,2,1,NA,NA,0,2,2,0,0,1,NA,NA,NA,1,NA,NA,1,180,84,53.65,-3.01,,male,23
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,1,0,1,2,NA,0,0,1,NA,NA,1,NA,NA,1,177,84,36.2,138.25,,male,48
0,1,NA,1,1,NA,1,NA,NA,0,2,0,0,1,0,1,2,NA,0,1,NA,NA,NA,2,NA,NA,1,175,59,50.82,-0.14,,male,18
0,1,NA,1,1,NA,0,1,1,0,2,1,NA,NA,0,2,1,0,0,2,NA,NA,NA,1,NA,NA,1,175,81,NA,NA,,male,20
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,1,0,0,NA,NA,1,NA,NA,1,186,82,55.4,10.4,,male,5000
0,1,NA,1,0,NA,1,NA,NA,1,2,0,0,1,1,2,1,1,0,2,NA,NA,NA,1,NA,NA,1,170,75,51.51,-0.13,,other,24
0,1,NA,1,0,NA,0,0,1,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,0,0,0,1,177,58,39.33,-84.55,,female,30
0,1,NA,1,0,NA,0,0,0,0,1,1,NA,NA,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,1,175,70,37.04,-113.55,,female,23
0,1,NA,2,NA,NA,1,NA,NA,0,1,0,0,2,NA,0,2,NA,1,0,0,NA,NA,1,NA,NA,1,165,63,55.38,-3.44,,female,25
0,1,NA,1,0,NA,0,0,1,0,2,1,NA,NA,0,1,2,NA,0,1,NA,NA,NA,1,NA,NA,1,178,83,-25.27,133.78,,male,27
0,0,NA,NA,NA,NA,1,NA,NA,1,2,0,1,0,1,1,2,NA,2,NA,NA,NA,NA,2,NA,NA,1,175,59,1.35,103.82,,male,16
0,1,NA,NA,NA,NA,0,0,1,0,2,0,0,1,0,2,2,0,0,0,1,NA,NA,0,0,0,1,167,49,53.41,-8.24,,female,22
0,1,NA,2,NA,NA,0,0,1,2,1,1,NA,NA,NA,1,0,NA,0,0,1,2,NA,NA,NA,NA,0,172,108,NA,NA,,male,30
0,0,NA,NA,NA,NA,0,0,0,2,2,2,NA,NA,0,0,2,NA,1,0,0,NA,NA,0,0,0,1,185,84,39.95,-75.17,,male,39
1,1,NA,1,0,NA,0,0,0,1,1,0,0,0,NA,1,0,NA,0,0,0,0,2,NA,NA,NA,1,180,115,NA,NA,I'm fat :(,male,29
0,1,NA,0,1,NA,1,NA,NA,0,2,0,0,1,0,1,2,NA,0,2,NA,NA,NA,2,NA,NA,1,165,60,56.95,24.11,"Are BMI of 28.7 (predicted) and 22 (actual) really that close? I mean, I'm trying to lose weight and everything, but I think the survey just called me fat :o",female,32
0,1,NA,1,0,NA,0,0,2,0,1,0,0,2,NA,2,0,0,0,0,0,0,1,NA,NA,NA,1,172,57,54.78,-1.58,,other,21
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,0,NA,0,0,1,0,2,NA,NA,NA,1,182,79,29.81,-95.56,,male,31
0,1,NA,1,0,NA,0,1,0,2,2,2,NA,NA,0,1,2,NA,0,1,NA,NA,NA,0,0,0,1,190,95,38.64,-90.33,,male,NA
0,1,NA,1,0,NA,0,1,2,1,0,0,0,0,NA,1,0,NA,0,1,NA,1,2,NA,NA,NA,1,161,52,1.35,103.82,,female,18
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,0,2,1,0,1,0,2,NA,NA,2,NA,NA,1,185,76,35.75,-39.46,,male,18
0,1,NA,0,1,NA,0,1,0,0,1,1,NA,NA,NA,0,2,NA,1,0,0,NA,NA,0,0,1,0,157,114,41.95,-87.71,"Started a new way of eating in the last 6 months and still losing weight, so my eating habits are more healthy than my current BMI :)",female,28
0,1,NA,1,0,NA,0,1,0,0,1,1,NA,NA,NA,1,0,NA,0,0,1,1,2,NA,NA,NA,1,172,74,30.32,-89.83,,male,19
0,1,NA,1,0,NA,0,0,0,0,1,1,NA,NA,NA,2,2,0,0,0,1,NA,NA,0,0,0,1,177,63,35.69,139.69,,male,22
0,0,NA,1,1,NA,2,NA,NA,0,1,1,NA,NA,NA,0,1,NA,1,2,NA,NA,NA,2,NA,NA,1,180,68,51.38,-2.36,,male,16
0,1,NA,1,0,NA,0,1,1,0,1,1,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,2,NA,NA,1,187,81,41.02,-73.77,,male,20
0,1,NA,NA,NA,NA,0,0,0,2,2,1,NA,NA,0,1,1,NA,0,0,1,NA,NA,0,0,0,1,168,57,-6.21,106.85,"Muscular people also have higher BMI, so maybe add body fat percentage to the survey.",female,16
0,1,NA,1,1,NA,0,0,1,1,2,0,0,0,0,2,2,0,1,2,NA,NA,NA,0,0,1,1,165,77,NA,NA,,female,18
0,0,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,2,2,0,2,NA,NA,NA,NA,1,NA,NA,1,157,54,10.82,106.63,,female,19
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,0,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,167,61,NA,NA,was the question about &quot;supper&quot; meant to isolate people from the Midwest?,male,18
1,1,NA,1,0,NA,0,0,1,2,1,0,0,1,NA,2,2,1,0,0,1,NA,NA,1,NA,NA,0,154,52,-33.87,151.21,,female,19
0,0,NA,2,NA,NA,0,1,0,0,1,0,0,0,NA,0,1,NA,0,0,1,NA,NA,2,NA,NA,0,175,129,26.18,91.78,Well I just can't beat obesity for some reason. Been fat since I was a kid. Signed up for gym at college anyways. Interesting quiz.,male,20
0,1,NA,NA,NA,NA,1,NA,NA,2,2,0,0,1,0,2,2,0,0,0,1,NA,NA,1,NA,NA,0,167,95,-25.27,133.78,"seems like you should ask if vegetarian.  I'm not particularly healthy, but veggie, so I automatically have to eat more veggies and soy every day",female,31
0,1,NA,NA,NA,NA,0,0,1,0,2,0,0,2,0,2,2,0,0,0,1,NA,NA,2,NA,NA,0,157,73,-35.28,149.13,"Possibly the reason I 'stumped' the questionnaire is that while I eat pretty healthily, I do not exercise enough at the  moment due to an injury and I've gained weight.rnAlso, I probably eat too much pasta, which wouldn't help!",female,28
1,1,NA,1,0,NA,0,1,1,0,1,1,NA,NA,NA,2,2,0,0,0,0,NA,NA,0,2,NA,0,180,71,NA,NA,,male,50
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,0,NA,NA,2,NA,NA,1,172,70,42.76,-84.45,,female,21
0,1,NA,2,NA,NA,0,0,1,1,1,0,0,2,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,-32.06,115.75,Accidentally submitted before entering my weight; it's 77 kg,male,27
1,1,NA,1,0,NA,0,1,1,2,1,0,0,1,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,170,54,40.65,-73.98,Vegetarian,male,26
0,1,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,1,2,2,0,0,0,0,NA,NA,1,NA,NA,1,167,63,NA,NA,,female,38
0,2,0,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,1,2,0,0,0,0,1,0,2,NA,NA,NA,1,172,66,41.03,-80.08,,female,20
0,2,0,2,NA,NA,0,0,1,NA,0,0,0,0,NA,0,2,NA,0,1,NA,NA,NA,0,0,1,1,193,85,38.03,-0.69,,male,23
0,2,0,0,0,NA,1,NA,NA,NA,1,1,NA,NA,NA,2,0,0,1,1,NA,0,1,NA,NA,NA,1,165,68,-23.55,-46.63,,male,20
0,1,NA,1,1,NA,0,0,0,1,2,1,NA,NA,1,2,2,0,1,1,NA,NA,NA,1,NA,NA,1,154,49,NA,NA,,female,25
0,1,NA,1,0,NA,1,NA,NA,1,2,1,NA,NA,0,1,2,NA,0,2,NA,NA,NA,1,NA,NA,1,167,64,31.05,34.85,,male,NA
0,1,NA,2,NA,NA,0,1,1,0,2,1,NA,NA,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,0,165,108,55.38,-3.44,,female,29
0,1,NA,1,0,NA,0,1,1,1,1,0,0,0,NA,2,2,0,1,1,NA,NA,NA,2,NA,NA,1,180,80,52.37,4.9,"I play hockey and go the gym, I'm reasonably muscled",male,16
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,1,NA,NA,0,170,83,52.13,-106.67,"This may be a faulty system, as I am currently losing weight so I have changed my diet. Therefore, many of the questions I may have used to answer one way, I now answer differently due to my weight loss journey.",female,19
0,2,0,0,0,NA,1,NA,NA,NA,1,0,0,0,NA,1,1,NA,1,0,0,NA,NA,1,NA,NA,1,178,83,50.46,4.37,,male,23
0,1,NA,2,NA,NA,0,0,0,0,0,2,NA,NA,NA,1,2,NA,1,0,2,NA,NA,2,NA,NA,1,162,55,NA,NA,,NA,NA
0,0,NA,1,0,NA,0,1,2,0,1,1,NA,NA,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,175,78,59.44,24.75,,male,28
0,1,NA,NA,NA,NA,1,NA,NA,1,2,0,0,2,0,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,162,58,NA,NA,,female,21
0,1,NA,1,0,NA,1,NA,NA,2,1,0,0,1,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,1,162,55,36.21,-81.63,,male,19
1,1,NA,NA,NA,NA,0,0,1,2,2,0,1,1,1,2,1,1,0,0,0,NA,NA,2,NA,NA,0,167,63,NA,NA,,female,24
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,2,1,2,2,0,0,0,0,NA,NA,1,NA,NA,1,170,62,NA,NA,,female,29
0,1,NA,NA,NA,NA,1,NA,NA,2,2,0,0,2,0,2,2,1,0,0,2,NA,NA,1,NA,NA,1,167,51,NA,NA,,female,41
0,1,NA,NA,NA,NA,0,1,0,1,2,2,NA,NA,2,1,1,NA,1,0,0,NA,NA,1,NA,NA,1,157,48,38.99,-77.14,,female,16
0,1,NA,NA,NA,NA,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,NA,NA,1,NA,NA,1,162,52,32.72,-117.16,,male,15
0,1,NA,2,NA,NA,0,0,1,0,1,0,0,0,NA,2,0,0,0,0,0,0,1,NA,NA,NA,1,162,48,NA,NA,,female,18
0,0,NA,NA,NA,NA,0,0,0,1,2,0,0,0,0,2,2,0,2,NA,NA,NA,NA,0,0,0,1,167,46,NA,NA,,female,23
0,1,NA,NA,NA,NA,0,0,2,1,2,2,NA,NA,0,2,0,0,0,0,1,2,NA,NA,NA,NA,0,172,97,37.49,-77.67,,female,19
0,1,NA,1,1,NA,1,NA,NA,0,1,2,NA,NA,NA,1,2,NA,0,0,2,NA,NA,1,NA,NA,1,193,58,37.02,-120.04,,male,22
0,1,NA,2,NA,NA,1,NA,NA,0,1,0,0,1,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,180,72,NA,NA,,NA,NA
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,175,59,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,1,0,2,2,1,0,0,2,NA,NA,2,NA,NA,1,149,58,38.85,-77.04,,female,27
1,1,NA,NA,NA,NA,0,0,1,0,2,0,0,1,1,2,2,0,0,0,1,NA,NA,2,NA,NA,0,172,55,NA,NA,,female,18
0,1,NA,1,0,NA,0,0,1,0,0,0,0,0,NA,1,2,NA,0,1,NA,NA,NA,2,NA,NA,1,176,75,NA,NA,,female,25
0,0,NA,1,0,NA,0,2,NA,0,2,1,NA,NA,0,0,2,NA,0,2,NA,NA,NA,0,1,NA,1,167,65,NA,NA,,female,37
0,0,NA,NA,NA,NA,1,NA,NA,0,2,2,NA,NA,0,0,2,NA,0,0,1,NA,NA,1,NA,NA,1,154,43,NA,NA,,female,23
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,0,1,2,NA,0,0,0,NA,NA,0,2,NA,1,172,63,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,1,2,2,2,0,0,1,0,2,1,0,0,0,2,NA,NA,2,NA,NA,1,165,54,NA,NA,,female,20
0,1,NA,1,0,NA,0,1,1,0,1,2,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,182,92,NA,NA,,male,23
0,1,NA,1,0,NA,0,0,1,1,1,0,0,2,NA,1,0,NA,0,0,1,0,2,NA,NA,NA,1,170,65,NA,NA,,male,25
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,1,0,2,NA,NA,1,NA,NA,1,184,65,53.55,9.99,how the hell is the average above overweight?,male,23
0,1,NA,2,NA,NA,0,0,0,0,2,1,NA,NA,0,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,172,66,32.56,-94.71,What the heck is watercrest?rnI find it peculiar that there were so few about drinking habits (sugary and alcoholic beverages alike).,male,19
0,2,0,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,162,61,NA,NA,,female,21
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,2,1,2,2,0,1,0,1,NA,NA,1,NA,NA,1,170,58,NA,NA,,female,38
0,0,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,1,1,NA,1,0,0,NA,NA,0,1,NA,0,160,333,NA,NA,,NA,NA
0,0,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,1,1,NA,1,0,0,NA,NA,0,1,NA,1,160,61,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,1,0,2,1,NA,NA,0,2,2,0,1,0,0,NA,NA,1,NA,NA,0,162,83,42.01,-87.69,"I eat generally healthy, but I sure do eat a lot.",female,17
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,167,113,NA,NA,,female,18
1,1,NA,NA,NA,NA,0,0,1,0,2,0,0,0,1,2,2,0,0,0,1,NA,NA,2,NA,NA,0,162,56,NA,NA,,female,14
0,1,NA,1,1,NA,0,0,2,0,1,2,NA,NA,NA,1,1,NA,1,0,1,NA,NA,1,NA,NA,1,177,72,29.62,-82.37,,male,24
1,1,NA,0,0,NA,0,0,0,1,1,0,0,1,NA,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,162,53,33.22,-97.14,,female,37
0,0,NA,0,0,NA,0,0,1,0,1,1,NA,NA,NA,2,1,0,0,0,2,NA,NA,1,NA,NA,1,154,47,NA,NA,,female,16
0,2,0,NA,NA,NA,0,0,2,NA,2,2,NA,NA,0,1,2,NA,2,NA,NA,NA,NA,2,NA,NA,1,182,60,NA,NA,,male,21
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,2,0,2,2,0,1,0,2,NA,NA,1,NA,NA,1,182,71,32.25,-110.94,,male,44
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,0,1,1,2,NA,0,0,2,NA,NA,2,NA,NA,1,168,57,NA,NA,,female,20
1,1,NA,1,0,NA,0,0,1,0,1,0,0,0,NA,0,1,NA,0,0,1,NA,NA,0,0,0,0,182,74,43.65,-79.38,,male,19
0,0,NA,NA,NA,NA,1,NA,NA,1,2,0,0,2,0,2,2,0,0,0,0,NA,NA,0,0,0,1,181,67,50.93,11.59,,male,30
0,1,NA,1,0,NA,1,NA,NA,2,1,2,NA,NA,NA,2,1,0,0,0,1,NA,NA,0,0,1,1,162,56,42.35,-71.19,,male,16
0,1,NA,1,0,NA,0,0,1,0,0,1,NA,NA,NA,2,0,0,0,0,1,0,2,NA,NA,NA,1,180,74,NA,NA,,male,19
0,2,0,2,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,2,1,0,0,0,2,NA,NA,2,NA,NA,1,172,77,35.54,-77.32,,female,21
0,1,NA,NA,NA,NA,0,0,1,2,2,1,NA,NA,2,2,2,1,2,NA,NA,NA,NA,1,NA,NA,1,160,66,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,0,0,0,1,172,69,NA,NA,,male,39
0,1,NA,1,1,NA,0,0,0,0,2,0,0,2,0,2,2,0,1,2,NA,NA,NA,1,NA,NA,1,170,78,-0.18,-78.47,,male,43
0,1,NA,1,0,NA,0,1,1,1,1,2,NA,NA,NA,1,0,NA,0,0,0,1,1,NA,NA,NA,1,180,92,NA,NA,,male,28
